epoch,step,train_loss,val_loss
0,49,1.6982874202387523,
0,99,1.682140331643355,
0,149,1.7710826658491157,
0,199,1.7209202513820914,
0,249,1.671704292941249,
0,299,1.657429037886492,
0,349,1.6381598053136908,
0,399,1.5779256459708768,
0,449,1.701755441551102,
0,499,1.7120102543380789,
0,549,1.6174521049974169,
0,599,1.7662503868137762,
0,649,1.7142465249741712,
0,699,1.8088958561728856,
0,749,1.6771041964313607,
0,799,1.626774770463473,
0,849,1.6729312460888264,
0,899,1.605430700696907,
0,949,1.6357649079999865,
0,999,1.7592967618886874,
0,1049,1.6453490237958068,
0,1099,1.6658278156697113,
0,1149,1.6302886353630204,
0,1199,1.6181318700309903,
0,1249,1.5990907544420394,
0,1299,1.5447665290271322,
0,1349,1.7496086354078435,
0,1399,1.6880456128369887,
0,1449,1.543465864334042,
0,1499,1.6558689818824561,
0,1549,1.7056857971882555,
0,1599,1.6777930543541164,
0,1649,1.599219971723154,
0,1699,1.5948112556343075,
0,1749,1.654301340674744,
0,1799,1.751883346029947,
0,1849,1.6582752236066862,
0,1899,1.658499248434552,
0,1949,1.6612937004374657,
0,1999,1.6387054477141594,
0,2049,1.5546846037181625,
0,2099,1.574926306794708,
0,2149,1.7498037737428416,
0,2199,1.5806038227579486,
0,2249,1.663413841798878,
0,2299,1.6774874854689579,
0,2349,1.79489949373938,
0,2399,1.6342322588243694,
0,2449,1.6075130279966015,
0,2499,1.5999844317217935,
0,2549,1.605099003271875,
0,2599,1.5298046767862319,
0,2649,1.5898753499365894,
0,2699,1.672449948041815,
0,2749,1.5766316417252313,
0,2799,1.5740702337771484,
0,2849,1.7488620739381335,
0,2899,1.5630667330308858,
0,2949,1.6633598866818142,
0,2999,1.7024568581190547,
0,3049,1.5662176357146698,
0,3099,1.7326136988582057,
0,3107,,1.6672611609096966
1,3149,1.6405535113110672,
1,3199,1.5774438403878712,
1,3249,1.6589113884774631,
1,3299,1.710758299867472,
1,3349,1.6338900988981697,
1,3399,1.6889635211300882,
1,3449,1.626876933351369,
1,3499,1.639312792085551,
1,3549,1.7234324998660049,
1,3599,1.556283038520147,
1,3649,1.5956510497548446,
1,3699,1.5794042405825253,
1,3749,1.6607920721096898,
1,3799,1.528342375628306,
1,3849,1.6427106505406495,
1,3899,1.5283560221709542,
1,3949,1.6229010269123199,
1,3999,1.6634530488636432,
1,4049,1.5673062364476338,
1,4099,1.6644762210253714,
1,4149,1.623168671165863,
1,4199,1.6533927232155285,
1,4249,1.529784664197907,
