epoch,step,train_loss,val_loss
0,49,0.09214443375316946,
0,99,0.08586071087132079,
0,149,0.08290637114660367,
0,199,0.08359575736742308,
0,249,0.08409089888852067,
0,299,0.0817252090261111,
0,349,0.08776999162426345,
0,399,0.08271691636679263,
0,449,0.080740138080476,
0,499,0.08481420838696242,
0,549,0.08180880523676277,
0,599,0.08431207743824243,
0,649,0.08217383384548872,
0,699,0.08435363548170703,
0,749,0.08359522676089738,
0,799,0.08657389097092212,
0,849,0.08428904335535116,
0,899,0.08105825328319183,
0,949,0.08313909017910864,
0,999,0.08747604675177123,
0,1049,0.08192513221873282,
0,1099,0.0822237852357848,
0,1149,0.08170684050540261,
0,1199,0.08241505517919968,
0,1249,0.08306284485646748,
0,1299,0.08343412631422632,
0,1349,0.08342262018720288,
0,1399,0.08472000347323916,
0,1449,0.08035751304489368,
0,1499,0.08200043112901761,
0,1549,0.08446275739079735,
0,1553,,0.08329164644453033
1,1599,0.0846330635621865,
1,1649,0.08601828947730264,
1,1699,0.08329810542107079,
1,1749,0.08553707176171035,
1,1799,0.08335025063984529,
1,1849,0.08307016127507286,
1,1899,0.08668949922700532,
1,1949,0.08553519049048244,
1,1999,0.08703921412893413,
1,2049,0.08265065293102541,
1,2099,0.08091517279099665,
1,2149,0.08210725746567096,
1,2199,0.08689526565814719,
1,2249,0.08369433931374722,
1,2299,0.08348032291910805,
1,2349,0.08330812419693741,
1,2399,0.08228018999278586,
1,2449,0.08198663915543095,
1,2499,0.08144723663996271,
1,2549,0.08752735280639161,
1,2599,0.08086255569526811,
1,2649,0.07866047589790696,
1,2699,0.08088085168550961,
1,2749,0.08197242708761807,
1,2799,0.08203934012342207,
1,2849,0.08609310541762932,
1,2899,0.08007246679958525,
1,2949,0.0849616861134363,
1,2999,0.079740740774965,
1,3049,0.08341876791373443,
1,3099,0.08555065653163689,
1,3107,,0.08533275988037531
2,3149,0.0821362244655613,
2,3199,0.0784154800178038,
2,3249,0.08011768532227076,
2,3299,0.08387304405860249,
2,3349,0.08219641903038993,
2,3399,0.07952461685241011,
2,3449,0.0809096775179678,
2,3499,0.08481207613965874,
2,3549,0.08063091747534748,
2,3599,0.08200696152330073,
2,3649,0.08091333057343641,
2,3699,0.08517125759484928,
2,3749,0.08124613701446397,
2,3799,0.08457033205488912,
2,3849,0.07902339734573985,
2,3899,0.08066811458527462,
2,3949,0.08304134491904322,
2,3999,0.08273594087556903,
2,4049,0.08193518923700127,
2,4099,0.08111714189232752,
2,4149,0.08297064849459285,
2,4199,0.08170829804241404,
2,4249,0.08089005264476778,
2,4299,0.08128482746597292,
2,4349,0.08378709082195243,
2,4399,0.07752914909857263,
2,4449,0.08425987149417796,
2,4499,0.08191871913116239,
2,4549,0.08278491503227697,
2,4599,0.0816878376235704,
2,4649,0.07744297752976742,
2,4661,,0.09409864056305423
3,4699,0.08156239975040075,
3,4749,0.0851821268458894,
3,4799,0.08077792126584281,
3,4849,0.08093261916143707,
3,4899,0.07927085691689936,
3,4949,0.08220708042390573,
3,4999,0.08239888366131086,
3,5049,0.080409502959422,
3,5099,0.0814988361953924,
3,5149,0.0802089416267615,
3,5199,0.08187243238017045,
3,5249,0.07973939290607862,
3,5299,0.0796475124648592,
3,5349,0.08086901042342295,
3,5399,0.08276601294250148,
3,5449,0.08046170023340173,
3,5499,0.07905290218442222,
3,5549,0.07929369503404331,
3,5599,0.08316759587493865,
3,5649,0.08158662110576079,
3,5699,0.08196392037670591,
3,5749,0.08604479199911758,
3,5799,0.08288080956605064,
3,5849,0.07564767414751365,
3,5899,0.08229882197020683,
3,5949,0.08358072077311994,
3,5999,0.08010422380114085,
3,6049,0.08188134299495249,
3,6099,0.08065152667134613,
3,6149,0.08179941772132542,
3,6199,0.0806395767537163,
3,6215,,0.10427383628860411
4,6249,0.07724414299135025,
4,6299,0.07878614774427722,
4,6349,0.07968616205348923,
4,6399,0.0822519880641227,
4,6449,0.08085200657738041,
4,6499,0.0825102599017881,
4,6549,0.08156381902626836,
4,6599,0.07881656158482891,
4,6649,0.07875888166079073,
4,6699,0.0811614567754701,
4,6749,0.08088866209697838,
4,6799,0.08126236753233448,
4,6849,0.0839945661568792,
4,6899,0.0809215929759747,
4,6949,0.08337522493653879,
4,6999,0.07890884751981767,
4,7049,0.07901102989698498,
4,7099,0.08060137012334821,
4,7149,0.08097063332464803,
4,7199,0.08122231780875527,
4,7249,0.08175747981339845,
4,7299,0.07888170302908169,
4,7349,0.07950551532969069,
4,7399,0.08094245978577602,
4,7449,0.08069635194723694,
4,7499,0.0796177784560219,
4,7549,0.08127020030267308,
4,7599,0.07947825007298089,
4,7649,0.07754823738475881,
4,7699,0.07832879809223695,
4,7749,0.08251262784350802,
4,7769,,0.10681274146717888
5,7799,0.0826255213088505,
5,7849,0.08011278039849086,
5,7899,0.07966595189847438,
5,7949,0.07784718357707689,
5,7999,0.07887281069028479,
5,8049,0.08384758538733673,
5,8099,0.08245247753336285,
5,8149,0.07772686200886006,
5,8199,0.07961149872653392,
5,8249,0.08102362033337603,
5,8299,0.07569348563596395,
5,8349,0.08044659205569564,
5,8399,0.07856957659213738,
5,8449,0.07893960205980359,
5,8499,0.07956587472333691,
5,8549,0.08070333842603897,
5,8599,0.08148717511065445,
5,8649,0.07820327796184638,
5,8699,0.08028378378205993,
5,8749,0.07965643809769014,
5,8799,0.0776107291819899,
5,8849,0.08176348806928169,
5,8899,0.08111072609658154,
5,8949,0.08242169774130045,
5,8999,0.08356340842607692,
5,9049,0.08233881225983922,
5,9099,0.08130317251866727,
5,9149,0.08226567546748553,
5,9199,0.08361760802251912,
5,9249,0.08132804408201588,
5,9299,0.0790604802243893,
5,9323,,0.10993755533397391
6,9349,0.07496918822493415,
6,9399,0.07994190381228616,
6,9449,0.08236116147820932,
6,9499,0.08027527363937076,
6,9549,0.07816472639396603,
6,9599,0.07909889796216851,
6,9649,0.07932309820175727,
6,9699,0.08180163304617495,
6,9749,0.08039797589868268,
6,9799,0.07748241995658317,
6,9849,0.08175636873044954,
6,9899,0.08136331849382192,
6,9949,0.07901100200897722,
6,9999,0.0797873378243382,
6,10049,0.08075648237128406,
6,10099,0.08109435211202246,
6,10149,0.08050118573104872,
6,10199,0.0818911960169091,
6,10249,0.08033208896585994,
6,10299,0.07866981155888718,
6,10349,0.07788854607571943,
6,10399,0.07657104477818887,
6,10449,0.0818425838320803,
6,10499,0.08107374093398621,
6,10549,0.08232279547078572,
6,10599,0.0787799405854744,
6,10649,0.07678543748772736,
6,10699,0.07742883124744739,
6,10749,0.08060150633404656,
6,10799,0.08257410222112299,
6,10849,0.07735304638717072,
6,10877,,0.10638211130687403
