epoch,step,train_loss,val_loss
0,49,1.784456118733405,
0,99,1.704611721412107,
0,149,1.781799319192446,
0,199,1.738776165402019,
0,249,1.6923291294395317,
0,299,1.6674990695120027,
0,349,1.6495266181313488,
0,399,1.5826641840918965,
0,449,1.7190573519452306,
0,499,1.7169188581096675,
0,549,1.622830651418713,
0,599,1.7739795769853384,
0,649,1.7213090975655834,
0,699,1.81311461288305,
0,749,1.68191490813657,
0,799,1.6337415147574497,
0,849,1.678152190900948,
0,899,1.6109912110601798,
0,949,1.644958035202175,
0,999,1.7602724542983939,
0,1049,1.651103874691295,
0,1099,1.670392933238689,
0,1149,1.6405918646335127,
0,1199,1.6187500840305378,
0,1249,1.6010857919179886,
0,1299,1.5493560456741957,
0,1349,1.758181098356574,
0,1399,1.6973570385979218,
0,1449,1.545934030805305,
0,1499,1.6640903815580848,
0,1549,1.7101967339776758,
0,1599,1.6778685799692536,
0,1649,1.6041597225537398,
0,1699,1.5941957583099888,
0,1749,1.6574820542598216,
0,1799,1.753772721642623,
0,1849,1.6597086666787033,
0,1899,1.6529532061966574,
0,1949,1.6682130787509226,
0,1999,1.6368849017674998,
0,2049,1.5565214438257577,
0,2099,1.5748998211128942,
0,2149,1.754969184455467,
0,2199,1.5797108449697153,
0,2249,1.6652658051739886,
0,2299,1.6731586516131975,
0,2349,1.794697615088657,
0,2399,1.6402058321422393,
0,2449,1.611764883112379,
0,2499,1.6078321541948444,
0,2549,1.5993465219481153,
0,2599,1.531160569716286,
0,2649,1.5926345436527198,
0,2699,1.6810331118777029,
0,2749,1.5709099494518948,
0,2799,1.5740963551140024,
0,2849,1.753987238220059,
0,2899,1.5666948098125826,
0,2949,1.660251333405743,
0,2999,1.697087642138681,
0,3049,1.5637050297734718,
0,3099,1.7317462016346807,
0,3107,,1.6610673381105105
1,3149,1.634336320124533,
1,3199,1.5800058497222182,
1,3249,1.66744272495304,
1,3299,1.702719895262358,
1,3349,1.6354737321591357,
1,3399,1.6905241472360182,
1,3449,1.6388761598908512,
1,3499,1.6501852481312969,
1,3549,1.7258512300858935,
1,3599,1.5568358056568885,
1,3649,1.5949972422800769,
1,3699,1.578183565653171,
1,3749,1.6565521716536027,
1,3799,1.5361688804973037,
1,3849,1.6368489136682778,
1,3899,1.5477591713201782,
1,3949,1.612622206313928,
1,3999,1.6607673672464967,
1,4049,1.5689917972730707,
1,4099,1.665624107856718,
1,4149,1.6410079925190562,
1,4199,1.641961333610842,
1,4249,1.5320966609095015,
1,4299,1.52413246746916,
1,4349,1.7646763710123987,
1,4399,1.6829654681844355,
1,4449,1.726390093531424,
1,4499,1.4496404557223512,
1,4549,1.6016522631777628,
1,4599,1.6729887702522086,
1,4649,1.659362932954096,
1,4699,1.7553629488326004,
1,4749,1.5010235783261057,
1,4799,1.5689893101534327,
1,4849,1.6371524619477567,
1,4899,1.6300905604504807,
1,4949,1.6702183625402836,
1,4999,1.666799104520208,
1,5049,1.6539948164660518,
1,5099,1.6653615199106093,
1,5149,1.7367151887733712,
1,5199,1.5888480970361025,
1,5249,1.5785964718709866,
1,5299,1.5521700975660349,
1,5349,1.626811127714683,
1,5399,1.6866356645382026,
1,5449,1.5869684131217348,
1,5499,1.7291842435830564,
1,5549,1.767499936878693,
1,5599,1.664863761813689,
1,5649,1.5200841419163293,
1,5699,1.6801558746529466,
1,5749,1.6716227131062757,
1,5799,1.7168468195533437,
1,5849,1.5828500718082594,
1,5899,1.62034621335059,
1,5949,1.7156517450424178,
1,5999,1.6748000269059078,
1,6049,1.682255467071569,
1,6099,1.632996337258119,
1,6149,1.630898924578916,
1,6199,1.6728418500246578,
1,6215,,1.6739789175637687
2,6249,1.6781049905796674,
2,6299,1.5985503916009172,
2,6349,1.6430222177732128,
2,6399,1.6193373103673887,
2,6449,1.635429979424084,
2,6499,1.6195043252757664,
2,6549,1.742513585465108,
2,6599,1.5113674638856243,
2,6649,1.6046289141946206,
2,6699,1.501852723742459,
2,6749,1.7487958358557747,
2,6799,1.6206107740550186,
2,6849,1.6512395109093736,
2,6899,1.7412911532272277,
2,6949,1.5673806674569546,
2,6999,1.5318261572336966,
2,7049,1.5474547412155317,
2,7099,1.7543298720554454,
2,7149,1.6217692255893634,
2,7199,1.5794725473243252,
2,7249,1.6324447420491444,
2,7299,1.5944858894113547,
2,7349,1.5415489701153855,
2,7399,1.6052756928125114,
2,7449,1.4740768185775004,
2,7499,1.6791474906900066,
2,7549,1.5936910299558036,
2,7599,1.6301523879227369,
2,7649,1.7214003532915043,
2,7699,1.6562616634455014,
2,7749,1.5069058033030498,
2,7799,1.6434804380075767,
2,7849,1.5984731172470326,
2,7899,1.6102760238729426,
2,7949,1.7057685373934774,
2,7999,1.5789423802604836,
2,8049,1.6298903261036768,
2,8099,1.6096405164306855,
2,8149,1.5589840938970136,
2,8199,1.4674476772312084,
2,8249,1.6334985390016044,
2,8299,1.6133896519314463,
2,8349,1.6294743035418493,
2,8399,1.6408133517577586,
2,8449,1.507751689555978,
2,8499,1.5412571013281928,
2,8549,1.6132203497716406,
2,8599,1.5941594939354387,
2,8649,1.6205576930774068,
2,8699,1.6814444309592593,
2,8749,1.7783942143423672,
2,8799,1.7004553554656057,
2,8849,1.4607044236518618,
2,8899,1.5857542216867015,
2,8949,1.6015096955144612,
2,8999,1.6022702881191093,
2,9049,1.6040924952832467,
2,9099,1.684277997008209,
2,9149,1.7172432830988291,
2,9199,1.6957149866496362,
2,9249,1.6971890690378084,
2,9299,1.5951721772598668,
2,9323,,1.6811901611959326
