epoch,step,train_loss,val_loss
0,49,0.09407370893378894,
0,99,0.08601484183976979,
0,149,0.08534621737764286,
0,199,0.0869876720712194,
0,249,0.08434092302013697,
0,299,0.08436483918425537,
0,349,0.08298389735700464,
0,399,0.0846600446822481,
0,449,0.08383184018675698,
0,499,0.08176843471801423,
0,549,0.08544032242981052,
0,599,0.08319618348183487,
0,621,,0.08388962350864432
1,649,0.08417738199179099,
1,699,0.08529435069963102,
1,749,0.07997512372594047,
1,799,0.0840562780632469,
1,849,0.08129140596220087,
1,899,0.08211441882565963,
1,949,0.08527370265060259,
1,999,0.08456393674433663,
1,1049,0.08334039069284856,
1,1099,0.0829747767680275,
1,1149,0.08307999196061601,
1,1199,0.08539797875872374,
1,1243,,0.0835069349481152
2,1249,0.0809033896853641,
2,1299,0.08293190330042584,
2,1349,0.08288186251620572,
2,1399,0.08455761689243509,
2,1449,0.08114544635275979,
2,1499,0.08380500913009115,
2,1549,0.08398525569791553,
2,1599,0.08326928890570301,
2,1649,0.08456430645874387,
2,1699,0.08657325512643176,
2,1749,0.08469400851680042,
2,1799,0.08225738428477622,
2,1849,0.08270459779673736,
2,1865,,0.08359409625943232
3,1899,0.08304324149543507,
3,1949,0.08203750936524574,
3,1999,0.08196223376302401,
3,2049,0.08210565035894322,
3,2099,0.08292642680608578,
3,2149,0.08492054651102703,
3,2199,0.08447308357823811,
3,2249,0.08121722801544033,
3,2299,0.0838242408366236,
3,2349,0.07901653164186201,
3,2399,0.08414708319918211,
3,2449,0.08489942765365559,
3,2487,,0.08442285332281627
4,2499,0.08385717378748794,
4,2549,0.08148403162867762,
4,2599,0.082169539873881,
4,2649,0.081148205035634,
4,2699,0.08286530558686983,
4,2749,0.08551810040840264,
4,2799,0.08142366064980129,
4,2849,0.08104795049412224,
4,2899,0.08120869590051334,
4,2949,0.0830699280420972,
4,2999,0.08122010317147785,
4,3049,0.08068357345756633,
4,3099,0.08697466700188693,
4,3109,,0.08454518588929484
5,3149,0.08360219421570339,
5,3199,0.08170429233733995,
5,3249,0.08561670854137786,
5,3299,0.08377238825143576,
5,3349,0.08094708646761825,
5,3399,0.08475646887024751,
5,3449,0.08199472432869442,
5,3499,0.08366340178514597,
5,3549,0.08262363264265327,
5,3599,0.07790888559735772,
5,3649,0.08036363856341563,
5,3699,0.0839453405246908,
5,3731,,0.08733578020746495
6,3749,0.08350361938481742,
6,3799,0.07908812175169462,
6,3849,0.081476974133949,
6,3899,0.08064348178121755,
6,3949,0.08426965805222632,
6,3999,0.08287485547291706,
6,4049,0.08149670214721036,
6,4099,0.08012540923196497,
6,4149,0.08389267870444744,
6,4199,0.07904991167434362,
6,4249,0.07997468931321156,
6,4299,0.07961917514399329,
6,4349,0.07955261979817242,
6,4353,,0.09557240936605933
