epoch,step,train_loss,val_loss
0,49,1.772800755690037,
0,99,1.7524754264879536,
0,149,1.7442477817401258,
0,199,1.6965089481123028,
0,249,1.7434692284839615,
0,299,1.783215617473966,
0,349,1.8181877495237808,
0,399,1.6829271406278075,
0,449,1.7227914181687174,
0,499,1.7877904318243825,
0,549,1.7426946931851641,
0,599,1.6811902751125816,
0,649,1.6353130281987567,
0,699,1.740535747183479,
0,749,1.7877932593235744,
0,799,1.7428730752293482,
0,849,1.6443078232604855,
0,899,1.7505048961242204,
0,949,1.7243431351198704,
0,999,1.704582224918874,
0,1049,1.6881424647320613,
0,1099,1.6685355742379147,
0,1149,1.7541538461346156,
0,1199,1.719430406888257,
0,1249,1.6825316456313792,
0,1299,1.6561268047940751,
0,1349,1.690874402665563,
0,1399,1.6829465346022725,
0,1449,1.6177352942448056,
0,1499,1.710957450313585,
0,1549,1.7501191394479942,
0,1553,,1.7232209407847703
1,1599,1.6591395051256868,
1,1649,1.7556865781255808,
1,1699,1.7574353073092397,
1,1749,1.6709626523090193,
1,1799,1.6619640529662911,
1,1849,1.6892800755003918,
1,1899,1.573684161094002,
1,1949,1.6275158190037469,
1,1999,1.7376240655888777,
1,2049,1.7157543430584348,
1,2099,1.7388111609930483,
1,2149,1.6995803507896021,
1,2199,1.7698332367500593,
1,2249,1.6442842592693032,
1,2299,1.731629527899956,
1,2349,1.7432973826063123,
1,2399,1.690343268261833,
1,2449,1.7341330143167937,
1,2499,1.726052564755278,
1,2549,1.6688772236597118,
1,2599,1.6699010400453334,
1,2649,1.6822387291982719,
1,2699,1.729340120389652,
1,2749,1.7241591611189417,
1,2799,1.6705142285330723,
1,2849,1.709325958322473,
1,2899,1.7530396662833838,
1,2949,1.6891617564512433,
1,2999,1.6921380483375574,
1,3049,1.6993966686613302,
1,3099,1.7009045952784156,
1,3107,,1.754621559811849
2,3149,1.6595512587682038,
2,3199,1.6791973707567849,
2,3249,1.6443989659150748,
2,3299,1.6883877033683077,
2,3349,1.5897641185834428,
2,3399,1.689764901002104,
2,3449,1.755859298617239,
2,3499,1.6744671680660075,
2,3549,1.711467092504834,
2,3599,1.6912528055689047,
2,3649,1.601195406788217,
2,3699,1.640738150187925,
2,3749,1.6932352262478303,
2,3799,1.7113879367158207,
2,3849,1.7077927845339964,
2,3899,1.732714922884583,
2,3949,1.6378756283946168,
2,3999,1.7369005873545078,
2,4049,1.5949670943211287,
2,4099,1.636331838809559,
2,4149,1.6959553281434085,
2,4199,1.7338754039115643,
2,4249,1.6353276480353818,
2,4299,1.6934682052048904,
2,4349,1.6936576686677292,
2,4399,1.7088631820406674,
2,4449,1.6451617826500444,
2,4499,1.7135389599692037,
2,4549,1.7084835401887837,
2,4599,1.7367410186542112,
2,4649,1.6187300470738848,
2,4661,,1.800493884744164
3,4699,1.6884764022129921,
3,4749,1.5806182048742177,
3,4799,1.7078467003493711,
3,4849,1.7090260118664777,
3,4899,1.6838299859555046,
3,4949,1.6888959861658808,
3,4999,1.6478131858811995,
3,5049,1.7117474874255176,
3,5099,1.6787265623415384,
3,5149,1.6396888020230576,
3,5199,1.703236777474545,
3,5249,1.7828048913959624,
3,5299,1.6518253162231469,
3,5349,1.7117191151480335,
3,5399,1.64079506183227,
3,5449,1.6782482233788982,
3,5499,1.7256068900952821,
3,5549,1.6913100782568413,
3,5599,1.6773182769663462,
3,5649,1.6138781046561885,
3,5699,1.6264683195526553,
3,5749,1.7240145381540892,
3,5799,1.7302758115174535,
3,5849,1.6874272181820467,
3,5899,1.7540194905791355,
3,5949,1.6293670536205747,
3,5999,1.721921296709729,
3,6049,1.6805958504946632,
3,6099,1.700344578148777,
3,6149,1.7271057173532456,
3,6199,1.7073854412533755,
3,6215,,1.8765798616925342
